# software: krepp	version: v0.8.3	invocation krepp place -i data/toy-index -q data/query_mixture.fq.gz -l data/reference_taxonomy_lineages.tsv -o results/taxplacements_tabular.tsv --tabular
# ((((((((Palaeococcus_ferrophilus{0})Palaeococcus ferrophilus{1})Palaeococcus{2})Thermococcaceae{3})Thermococcales{4})Thermococci{5})Euryarchaeota{6},((((Pyrodictium_occultum{7})Pyrodictium occultum{8})Pyrodictium{9})Thermoprotei{10})Crenarchaeota{11})Archaea{12},(((((((Aliivibrio_salmonicida{13})Aliivibrio salmonicida{14},(Aliivibrio_wodanis{15})Aliivibrio wodanis{16})Aliivibrio{17},((Vibrio_anguillarum{18})Vibrio anguillarum{19})Vibrio{20})Vibrionaceae{21})Vibrionales{22},((Allochromatium_vinosum{23})Allochromatium vinosum{24})Allochromatium{25},((((Alteromonas_macleodii{26})Alteromonas macleodii{27},(Alteromonas_mediterranea{28})Alteromonas mediterranea{29},(Alteromonas_stellipolaris{30})Alteromonas stellipolaris{31})Alteromonas{32})Alteromonadaceae{33})Alteromonadales{34},((((Marinomonas_mediterranea{35})Marinomonas mediterranea{36},(Marinomonas_posidonica{37})Marinomonas posidonica{38})Marinomonas{39},((Thalassolituus_oleivorans{40})Thalassolituus oleivorans{41})Thalassolituus{42})Oceanospirillaceae{43})Oceanospirillales{44},((((Nitrosococcus_oceani{45})Nitrosococcus oceani{46},(Nitrosococcus_wardiae{47})Nitrosococcus wardiae{48},(Nitrosococcus_watsonii{49})Nitrosococcus watsonii{50})Nitrosococcus{51})Chromatiaceae{52},(((Spiribacter_roseus{53})Spiribacter roseus{54},(Spiribacter_salinus{55})Spiribacter salinus{56})Spiribacter{57})Ectothiorhodospiraceae{58})Chromatiales{59},((((Psychrobacter_cryohalolentis{60})Psychrobacter cryohalolentis{61})Psychrobacter{62})Moraxellaceae{63})Pseudomonadales{64})Gammaproteobacteria{65},(((((Candidatus_Endolissoclinum_sp{66})Candidatus Endolissoclinum sp.{67})Candidatus Endolissoclinum{68})Rhodospirillaceae{69})Rhodospirillales{70},((((Erythrobacter_aurantius{71})Erythrobacter aurantius{72},(Erythrobacter_litoralis{73})Erythrobacter litoralis{74})Erythrobacter{75})Erythrobacteraceae{76})Sphingomonadales{77})Alphaproteobacteria{78},(((Sulfurovum_mangrovi{79})Sulfurovum mangrovi{80})Sulfurovum{81})Epsilonproteobacteria{82})Proteobacteria{83},((((Bacillus_subtilis{84})Bacillus subtilis{85})Bacillus{86},((Staphylococcus_aureus{87})Staphylococcus aureus{88})Staphylococcus{89})Bacilli{90})Firmicutes{91},((((Bacteroides_fragilis{92})Bacteroides fragilis{93})Bacteroides{94})Bacteroidia{95})Bacteroidetes{96},((((Fusobacterium_nucleatum{97})Fusobacterium nucleatum{98})Fusobacterium{99})Fusobacteriia{100})Fusobacteria{101},((((((Ilumatobacter_coccineus{102})Ilumatobacter coccineus{103},(Ilumatobacter_sp_AH-269-C13{104})Ilumatobacter sp. AH_269_C13{105})Ilumatobacter{106})Acidimicrobiaceae{107})Acidimicrobiales{108})Acidimicrobiia{109},(((Mycobacterium_tuberculosis{110})Mycobacterium tuberculosis{111})Mycobacterium{112})Actinomycetes{113})Actinobacteria{114},((((Thermus_thermophilus{115})Thermus thermophilus{116})Thermus{117})Deinococci{118})Deinococcus_Thermus{119})Bacteria{120})root{121};
SEQ_ID	DISTAL_NODE	EDGE_NUM	LWR	DIST
NC_020888.1-14801	Thalassolituus_oleivorans	40	1.00000	0.00001
NC_013960.1-76952	Nitrosococcus_wardiae	47	1.00000	0.09606
NC_013960.1-99100	Nitrosococcus_watsonii	49	1.00000	0.12806
NZ_CP142840.1-3042	Alteromonas_macleodii	26	1.00000	0.00001
NZ_JBREXA010000001.1-6402	Aliivibrio_salmonicida	13	1.00000	0.00626
NZ_CP018029.1-1322	Alteromonas_mediterranea	28	1.00000	0.01770
NZ_CP006019.1-41945	Palaeococcus_ferrophilus	0	1.00000	0.11723
NC_007484.1-32105	Nitrosococcus_oceani	45	1.00000	0.00943
NC_013960.1-2700	Nitrosococcus_wardiae	47	1.00000	0.04766
NC_013960.1-168412	Nitrosococcus_wardiae	47	1.00000	0.08003
NC_020888.1-2306	Thalassolituus_oleivorans	40	1.00000	0.00602
NC_021291.1-15858	Spiribacter_salinus	55	1.00000	0.03025
NC_007484.1-33254	Nitrosococcus_oceani	45	1.00000	0.00001
NZ_CP186025.1-6565	Vibrio_anguillarum	18	1.00000	0.00635
NC_015559.1-2065	Marinomonas_posidonica	37	1.00000	0.12831
NC_013960.1-168497	Nitrosococcus_wardiae	47	1.00000	0.04878
NC_013960.1-56442	Nitrosococcus_wardiae	47	1.00000	0.09606
NC_021291.1-20905	Spiribacter_salinus	55	1.00000	0.01139
NC_021291.1-1661	Spiribacter_salinus	55	1.00000	0.00001
NC_013960.1-84606	Nitrosococcus_wardiae	47	1.00000	0.06248
NZ_CP186025.1-18589	Vibrio_anguillarum	18	1.00000	0.03764
NC_013960.1-157783	Nitrosococcus_wardiae	47	1.00000	0.11254
NC_013960.1-130992	Nitrosococcus_wardiae	47	1.00000	0.09709
NC_021291.1-37666	Spiribacter_salinus	55	1.00000	0.00001
NC_011313.1-3933	Aliivibrio_salmonicida	13	1.00000	0.00001
NC_007484.1-54238	Nitrosococcus_oceani	45	1.00000	0.00001
NC_009663.1-8097	Sulfurovum_mangrovi	79	1.00000	0.10431
NC_015559.1-8609	Marinomonas_posidonica	37	1.00000	0.10398
NC_007484.1-20188	Nitrosococcus_oceani	45	1.00000	0.00706
NC_013960.1-47227	Nitrosococcus_wardiae	47	1.00000	0.12741
NC_013960.1-9267	Nitrosococcus_wardiae	47	1.00000	0.02944
NC_022664.1-26407	Spiribacter	57	0.37486	0.13872
NC_022664.1-26407	Spiribacter_roseus	53	0.62514	0.11058
NC_013960.1-133136	Nitrosococcus_wardiae	47	1.00000	0.12119
NZ_CP018029.1-7479	Alteromonas_macleodii	26	0.50000	0.00001
NZ_CP018029.1-7479	Alteromonas_mediterranea	28	0.50000	0.00001
NZ_CP186025.1-9740	Vibrio_anguillarum	18	1.00000	0.00001
NZ_CP142840.1-2272	Alteromonas_macleodii	26	1.00000	0.00001
NC_013960.1-168236	Nitrosococcus_wardiae	47	1.00000	0.07829
NC_021291.1-44072	Spiribacter_salinus	55	1.00000	0.01563
NC_013960.1-108590	Nitrosococcus	51	0.37355	0.13111
NC_013960.1-108590	Nitrosococcus_wardiae	47	0.62645	0.10332
NZ_CP142840.1-4275	Alteromonas_macleodii	26	1.00000	0.00001
NC_013960.1-55779	Nitrosococcus_wardiae	47	1.00000	0.10426
NZ_CP186025.1-21879	Vibrio_anguillarum	18	1.00000	0.01615
NC_013960.1-72140	Nitrosococcus_wardiae	47	1.00000	0.11738
NC_013960.1-4759	Nitrosococcus_wardiae	47	1.00000	0.05706
NZ_CP186025.1-31395	Vibrio_anguillarum	18	1.00000	0.00001
NC_013960.1-20844	Nitrosococcus	51	0.26458	0.08824
NC_013960.1-20844	Nitrosococcus_wardiae	47	0.73542	0.05896
NC_013960.1-32232	Nitrosococcus_wardiae	47	1.00000	0.06025
NC_021291.1-25094	Spiribacter_salinus	55	1.00000	0.02173
NC_022664.1-39860	Spiribacter	57	0.42582	0.13915
NC_022664.1-39860	Spiribacter_roseus	53	0.57418	0.11754
NC_013960.1-46909	Nitrosococcus_wardiae	47	1.00000	0.08083
NZ_CP018029.1-20289	Alteromonas_mediterranea	28	1.00000	0.02749
NC_007484.1-735	Nitrosococcus_oceani	45	1.00000	0.01620
NC_022664.1-1814	Spiribacter_roseus	53	1.00000	0.03632
NC_007484.1-27407	Nitrosococcus_oceani	45	1.00000	0.00001
NZ_CP018029.1-24797	Alteromonas_mediterranea	28	1.00000	0.01602
NZ_CP142840.1-3497	Alteromonas_macleodii	26	1.00000	0.00001
NZ_CP142840.1-2232	Alteromonas_macleodii	26	1.00000	0.00001
NC_020888.1-6418	Thalassolituus_oleivorans	40	1.00000	0.00001
NC_021291.1-50043	Spiribacter_salinus	55	1.00000	0.00001
NC_013960.1-30939	Nitrosococcus_wardiae	47	1.00000	0.03099
NZ_CP142840.1-12788	Alteromonas_macleodii	26	1.00000	0.00001
NC_011312.1-5989	Aliivibrio_salmonicida	13	1.00000	0.00001
NC_013960.1-121305	Nitrosococcus_wardiae	47	1.00000	0.12968
NZ_CP186025.1-7873	Vibrio_anguillarum	18	1.00000	0.02406
NC_007484.1-31686	Nitrosococcus_oceani	45	1.00000	0.00001
NZ_CP142840.1-11703	Alteromonas_macleodii	26	1.00000	0.00001
NC_015559.1-2002	Marinomonas_posidonica	37	1.00000	0.13034
NC_021291.1-34771	Spiribacter_salinus	55	1.00000	0.00325
NC_007484.1-13479	Nitrosococcus_oceani	45	1.00000	0.00001
NC_011312.1-981	Aliivibrio_wodanis	15	1.00000	0.11833
NZ_JBREXA010000002.1-7307	Aliivibrio_wodanis	15	1.00000	0.01416
NZ_CP142840.1-13753	Alteromonas_macleodii	26	1.00000	0.01493
NZ_CP186025.1-4799	Vibrio_anguillarum	18	1.00000	0.00001
NZ_CP018029.1-12211	Alteromonas_mediterranea	28	1.00000	0.05769
NC_007484.1-34310	Nitrosococcus_oceani	45	1.00000	0.00409
NC_013960.1-70385	Nitrosococcus_wardiae	47	1.00000	0.02144
NZ_CP186025.1-17799	Vibrio_anguillarum	18	1.00000	0.00777
NZ_JBREXA010000001.1-3945	Aliivibrio_wodanis	15	1.00000	0.05017
NC_015559.1-10995	Marinomonas_posidonica	37	1.00000	0.05959
NC_007484.1-48928	Nitrosococcus_oceani	45	1.00000	0.00640
NC_013960.1-111591	Nitrosococcus_wardiae	47	1.00000	0.04551
NC_013960.1-28837	Nitrosococcus_wardiae	47	1.00000	0.13849
NC_007484.1-32014	Nitrosococcus_oceani	45	1.00000	0.00001
NZ_AP043870.1-3566	Psychrobacter_cryohalolentis	60	1.00000	0.07656
NC_022664.1-105772	Spiribacter_roseus	53	1.00000	0.07014
NC_022664.1-94505	Spiribacter_roseus	53	1.00000	0.09725
NC_013960.1-3735	Nitrosococcus_watsonii	49	0.44044	0.02672
NC_013960.1-3735	Nitrosococcus	51	0.25019	0.05075
NC_013960.1-3735	Nitrosococcus_wardiae	47	0.30938	0.04551
NC_013960.1-152375	Nitrosococcus_wardiae	47	1.00000	0.12119
NC_007484.1-49638	Nitrosococcus_oceani	45	1.00000	0.00706
NC_021291.1-34342	Spiribacter_salinus	55	1.00000	0.00989
NZ_CP018029.1-6086	Alteromonas_mediterranea	28	1.00000	0.03675
NC_007484.1-55671	Nitrosococcus_oceani	45	1.00000	0.00001
NC_013960.1-1413	Nitrosococcus_wardiae	47	1.00000	0.07002
NC_022664.1-9036	Spiribacter_roseus	53	1.00000	0.07365
NZ_CP142840.1-2828	Alteromonas_macleodii	26	1.00000	0.00001
NC_013960.1-38701	Nitrosococcus_wardiae	47	1.00000	0.07527
NC_021291.1-11267	Spiribacter_salinus	55	1.00000	0.00001
NC_011312.1-7557	Aliivibrio_salmonicida	13	1.00000	0.00001
NC_022664.1-137048	Spiribacter_roseus	53	1.00000	0.12138
NZ_CP142840.1-6403	Alteromonas_macleodii	26	1.00000	0.00001
NC_013960.1-146061	Nitrosococcus_wardiae	47	1.00000	0.09099
NC_022664.1-136175	Spiribacter_roseus	53	1.00000	0.09116
NC_013960.1-39403	Nitrosococcus_oceani	45	0.21833	0.14024
NC_013960.1-39403	Nitrosococcus	51	0.25472	0.13663
NC_013960.1-39403	Nitrosococcus_wardiae	47	0.52694	0.10332
NZ_JBREXA010000001.1-1762	Aliivibrio_wodanis	15	1.00000	0.01416
NC_021291.1-37443	Spiribacter_salinus	55	1.00000	0.02173
NC_020888.1-751	Thalassolituus_oleivorans	40	1.00000	0.02334
NC_015559.1-5768	Marinomonas_posidonica	37	1.00000	0.11796
NZ_CP018029.1-5679	Alteromonas_mediterranea	28	1.00000	0.00001
NC_013960.1-33080	Nitrosococcus_wardiae	47	1.00000	0.03966
NZ_JBREXA010000002.1-3919	Aliivibrio_wodanis	15	1.00000	0.00362
NC_013960.1-144790	Nitrosococcus_wardiae	47	1.00000	0.06506
NC_007484.1-34316	Nitrosococcus_oceani	45	1.00000	0.00001
NC_022664.1-129173	Spiribacter_roseus	53	1.00000	0.08105
NC_011312.1-6188	Aliivibrio_salmonicida	13	1.00000	0.00001
NC_013960.1-88185	Nitrosococcus_wardiae	47	1.00000	0.08474
NZ_CP018029.1-19336	Alteromonas_mediterranea	28	1.00000	0.04991
NZ_CP186025.1-29587	Vibrio_anguillarum	18	1.00000	0.01045
NZ_JBREXA010000002.1-8090	Aliivibrio_wodanis	15	0.45540	0.02290
NZ_JBREXA010000002.1-8090	Aliivibrio_salmonicida	13	0.14222	0.03789
NZ_JBREXA010000002.1-8090	Aliivibrio	17	0.40238	0.02735
NC_007484.1-26824	Nitrosococcus_oceani	45	1.00000	0.00001
NC_022664.1-132830	Spiribacter_roseus	53	1.00000	0.07465
NZ_CP006019.1-28044	Palaeococcus_ferrophilus	0	1.00000	0.02119
NC_013960.1-62251	Nitrosococcus_wardiae	47	1.00000	0.09606
NC_011313.1-571	Aliivibrio_salmonicida	13	1.00000	0.00532
NC_007484.1-38035	Nitrosococcus_oceani	45	1.00000	0.00001
NC_013960.1-126433	Nitrosococcus_wardiae	47	1.00000	0.09606
NZ_CP017057.1-10965	Erythrobacter_litoralis	73	1.00000	0.10986
NZ_JBREXA010000002.1-270	Aliivibrio_salmonicida	13	1.00000	0.09735
NC_007484.1-23657	Nitrosococcus_oceani	45	1.00000	0.00001
NC_007484.1-45368	Nitrosococcus_oceani	45	1.00000	0.00001
NZ_CP018029.1-36700	Alteromonas_macleodii	26	0.37532	0.00001
NZ_CP018029.1-36700	Alteromonas	32	0.24935	0.00114
NZ_CP018029.1-36700	Alteromonas_mediterranea	28	0.37532	0.00001
NZ_CP186025.1-11035	Vibrio_anguillarum	18	1.00000	0.01806
NC_021291.1-1405	Spiribacter_salinus	55	1.00000	0.01605
NC_021291.1-49238	Spiribacter_salinus	55	1.00000	0.00001
NZ_CP018029.1-9348	Alteromonas_mediterranea	28	1.00000	0.00001
NC_013960.1-120786	Nitrosococcus_oceani	45	0.37259	0.11866
NC_013960.1-120786	Nitrosococcus_watsonii	49	0.35108	0.12806
NC_013960.1-120786	Nitrosococcus	51	0.27634	0.14024
NZ_CP186025.1-14664	Vibrio_anguillarum	18	1.00000	0.00001
NC_020888.1-12595	Thalassolituus_oleivorans	40	0.75682	0.03517
NC_020888.1-12595	Oceanospirillaceae	43	0.24318	0.05456
NZ_CP018029.1-35263	Alteromonas_mediterranea	28	1.00000	0.01602
NZ_AP043870.1-4757	Psychrobacter_cryohalolentis	60	1.00000	0.10533
NZ_CP142840.1-903	Alteromonas_macleodii	26	1.00000	0.00001
NZ_CP018029.1-5201	Alteromonas_mediterranea	28	1.00000	0.05421
NC_013960.1-30096	Nitrosococcus_wardiae	47	1.00000	0.11041
NC_007484.1-34371	Nitrosococcus_oceani	45	1.00000	0.00001
NC_011312.1-5667	Aliivibrio_wodanis	15	0.23313	0.01579
NC_011312.1-5667	Aliivibrio_salmonicida	13	0.44970	0.00001
NC_011312.1-5667	Aliivibrio	17	0.31717	0.01033
NC_013960.1-24337	Nitrosococcus_wardiae	47	1.00000	0.04617
NC_013960.1-26470	Nitrosococcus_oceani	45	0.30674	0.11823
NC_013960.1-26470	Nitrosococcus	51	0.25879	0.12339
NC_013960.1-26470	Nitrosococcus_wardiae	47	0.43447	0.09606
NZ_JBREXA010000001.1-902	Aliivibrio_wodanis	15	1.00000	0.00001
NZ_CP018029.1-11099	Alteromonas_mediterranea	28	1.00000	0.00325
NC_013960.1-118987	Nitrosococcus	51	0.23494	0.11592
NC_013960.1-118987	Nitrosococcus_wardiae	47	0.76506	0.08203
NC_022664.1-153755	Spiribacter_roseus	53	1.00000	0.00517
NC_013960.1-132469	Nitrosococcus_wardiae	47	1.00000	0.11738
NC_011312.1-2131	Aliivibrio_salmonicida	13	1.00000	0.00001
NZ_CP186025.1-29167	Vibrio_anguillarum	18	1.00000	0.00001
NC_013960.1-92602	Nitrosococcus_wardiae	47	1.00000	0.01268
NC_022664.1-58561	Spiribacter_roseus	53	1.00000	0.00450
NC_007484.1-24438	Nitrosococcus_oceani	45	1.00000	0.00001
NC_013960.1-102740	Nitrosococcus_wardiae	47	1.00000	0.00970
NC_021291.1-34111	Spiribacter_salinus	55	1.00000	0.04641
NC_013960.1-73802	Nitrosococcus_wardiae	47	1.00000	0.04372
NC_007484.1-34989	Nitrosococcus_oceani	45	1.00000	0.01620
NC_013960.1-138950	Nitrosococcus_wardiae	47	1.00000	0.04551
NC_022664.1-144466	Spiribacter_roseus	53	1.00000	0.11634
NZ_CP018029.1-31082	Alteromonas_macleodii	26	1.00000	0.04052
NC_013960.1-139514	Nitrosococcus_wardiae	47	1.00000	0.08478
NZ_CP186025.1-6703	Vibrio_anguillarum	18	1.00000	0.00620
NZ_CP186025.1-22594	Vibrio_anguillarum	18	1.00000	0.00001
NC_013960.1-163774	Nitrosococcus_wardiae	47	1.00000	0.12425
NZ_CP142840.1-8700	Alteromonas_macleodii	26	1.00000	0.00001
NZ_CP018029.1-22060	Alteromonas_mediterranea	28	1.00000	0.00001
NC_020888.1-7286	Thalassolituus_oleivorans	40	1.00000	0.00001
NC_022664.1-100735	Spiribacter	57	0.36213	0.12490
NC_022664.1-100735	Spiribacter_roseus	53	0.63787	0.09626
NC_007484.1-11421	Nitrosococcus_oceani	45	1.00000	0.01136
NC_013960.1-54386	Nitrosococcus_watsonii	49	0.69656	0.06151
NC_013960.1-54386	Nitrosococcus	51	0.30344	0.08406
NC_007484.1-49527	Nitrosococcus_oceani	45	1.00000	0.00001
NC_007484.1-47395	Nitrosococcus_oceani	45	1.00000	0.01002
NZ_CP142840.1-12784	Alteromonas_macleodii	26	1.00000	0.00001
NC_022664.1-156759	Spiribacter_roseus	53	1.00000	0.11058
NC_013960.1-89806	Nitrosococcus_wardiae	47	1.00000	0.04766
NC_011312.1-9069	Aliivibrio_salmonicida	13	1.00000	0.00001
NZ_AP043870.1-19392	Psychrobacter_cryohalolentis	60	1.00000	0.14009
NC_007484.1-19114	Nitrosococcus_oceani	45	1.00000	0.00001
NC_007484.1-22408	Nitrosococcus_oceani	45	1.00000	0.00001
NZ_JBREXA010000002.1-11588	Aliivibrio_wodanis	15	1.00000	0.00750
NC_022664.1-113272	Spiribacter	57	0.47924	0.13471
NC_022664.1-113272	Spiribacter_salinus	55	0.52076	0.12211
NC_021291.1-47153	Spiribacter_salinus	55	1.00000	0.00001
NZ_CP186025.1-13003	Vibrio_anguillarum	18	1.00000	0.01958
NC_007484.1-7951	Nitrosococcus_oceani	45	1.00000	0.00001
NZ_CP142840.1-14835	Alteromonas_macleodii	26	1.00000	0.00001
NC_013960.1-27023	Nitrosococcus_wardiae	47	1.00000	0.08860
NC_007484.1-54220	Nitrosococcus_oceani	45	1.00000	0.00001
NC_013960.1-114008	Nitrosococcus_wardiae	47	1.00000	0.09447
NC_013960.1-167066	Nitrosococcus	51	0.24234	0.12117
NC_013960.1-167066	Nitrosococcus_wardiae	47	0.75766	0.08739
NZ_CP142840.1-5167	Alteromonas_macleodii	26	1.00000	0.02096
NC_022664.1-68310	Spiribacter_roseus	53	1.00000	0.11276
NC_007484.1-31319	Nitrosococcus_oceani	45	1.00000	0.00001
NC_007484.1-4061	Nitrosococcus_oceani	45	1.00000	0.00001
NC_007484.1-34016	Nitrosococcus_oceani	45	1.00000	0.00001
NC_020888.1-8915	Thalassolituus_oleivorans	40	0.68033	0.08473
NC_020888.1-8915	Oceanospirillaceae	43	0.31967	0.11405
NC_021291.1-9525	Spiribacter_salinus	55	1.00000	0.00001
NZ_JBREXA010000002.1-12373	Aliivibrio_wodanis	15	1.00000	0.00001
NC_011313.1-521	Aliivibrio_salmonicida	13	1.00000	0.00626
NC_007484.1-31671	Nitrosococcus_oceani	45	1.00000	0.00001
NC_013960.1-93657	Nitrosococcus_wardiae	47	1.00000	0.08860
NC_020888.1-10132	Thalassolituus_oleivorans	40	1.00000	0.03618
NC_021291.1-37694	Spiribacter_salinus	55	1.00000	0.00001
NC_007484.1-51317	Nitrosococcus_oceani	45	1.00000	0.00001
NC_022664.1-75291	Spiribacter_roseus	53	1.00000	0.00322
NC_013960.1-27378	Nitrosococcus_wardiae	47	1.00000	0.12741
NC_007484.1-10050	Nitrosococcus_oceani	45	1.00000	0.00001
NC_013960.1-130225	Nitrosococcus_wardiae	47	1.00000	0.07527
NC_013960.1-1168	Nitrosococcus	51	0.28396	0.14644
NC_013960.1-1168	Nitrosococcus_wardiae	47	0.71604	0.10367
NC_007484.1-32731	Nitrosococcus_oceani	45	1.00000	0.01267
NZ_JBREXA010000001.1-3799	Aliivibrio_wodanis	15	1.00000	0.00994
NC_013960.1-132671	Nitrosococcus_wardiae	47	1.00000	0.06540
NZ_CP186025.1-19276	Vibrio_anguillarum	18	1.00000	0.01019
NC_007484.1-17450	Nitrosococcus_oceani	45	0.53308	0.00706
NC_007484.1-17450	Nitrosococcus_watsonii	49	0.46692	0.00980
NC_020888.1-3265	Thalassolituus_oleivorans	40	1.00000	0.00001
NC_013960.1-75491	Nitrosococcus_watsonii	49	1.00000	0.10380
NZ_CP186026.1-3083	Vibrio_anguillarum	18	1.00000	0.00872
NC_013958.1-705	Nitrosococcus_watsonii	49	1.00000	0.12169
NC_013960.1-142214	Nitrosococcus	51	0.46192	0.15926
NC_013960.1-142214	Nitrosococcus_wardiae	47	0.53808	0.13849
NC_013960.1-65724	Nitrosococcus_wardiae	47	1.00000	0.03125
NC_007484.1-10964	Nitrosococcus_oceani	45	1.00000	0.00706
NC_021291.1-43251	Spiribacter_salinus	55	1.00000	0.02128
NC_015559.1-7070	Marinomonas_posidonica	37	1.00000	0.10339
NZ_CP186025.1-753	Vibrio_anguillarum	18	0.78590	0.02996
NZ_CP186025.1-753	Vibrionaceae	21	0.21410	0.04506
NZ_CP018029.1-9403	Alteromonas_mediterranea	28	1.00000	0.00869
NC_013960.1-170490	Nitrosococcus	51	0.25730	0.11991
NC_013960.1-170490	Nitrosococcus_wardiae	47	0.74270	0.08474
NC_021291.1-23414	Spiribacter	57	0.25011	0.03056
NC_021291.1-23414	Spiribacter_salinus	55	0.74989	0.01772
NC_013960.1-123328	Nitrosococcus_wardiae	47	1.00000	0.07730
NZ_CP186025.1-24964	Vibrio_anguillarum	18	1.00000	0.00001
NC_022664.1-85531	Spiribacter_roseus	53	1.00000	0.08105
NC_007484.1-45277	Nitrosococcus_oceani	45	0.50000	0.00001
NC_007484.1-45277	Nitrosococcus_watsonii	49	0.50000	0.00001
NC_007484.1-49541	Nitrosococcus_oceani	45	1.00000	0.00001
NC_007484.1-31896	Nitrosococcus_oceani	45	1.00000	0.00001
NC_022664.1-51366	Spiribacter_roseus	53	1.00000	0.13120
NC_020888.1-5360	Thalassolituus_oleivorans	40	1.00000	0.01735
NZ_CP186025.1-26695	Vibrio_anguillarum	18	1.00000	0.01806
NC_015559.1-13183	Marinomonas	39	0.43265	0.14512
NC_015559.1-13183	Marinomonas_posidonica	37	0.56735	0.12190
NC_013960.1-151652	Nitrosococcus_wardiae	47	1.00000	0.07354
NC_013960.1-108589	Nitrosococcus_wardiae	47	1.00000	0.05788
NC_021291.1-14239	Spiribacter_salinus	55	1.00000	0.02077
NZ_CP142840.1-1683	Alteromonas_macleodii	26	1.00000	0.01240
NC_013960.1-8749	Nitrosococcus_wardiae	47	1.00000	0.09265
NZ_CP186025.1-9600	Vibrio_anguillarum	18	1.00000	0.00991
NZ_CP142840.1-12991	Alteromonas_macleodii	26	1.00000	0.00001
NC_013960.1-127003	Nitrosococcus_wardiae	47	1.00000	0.09447
NC_013960.1-42027	Nitrosococcus_wardiae	47	1.00000	0.10367
NC_019566.1-10118	Candidatus_Endolissoclinum_sp	66	1.00000	0.00001
NZ_CP186025.1-31410	Vibrio_anguillarum	18	1.00000	0.02439
NZ_CP018029.1-13167	Alteromonas_macleodii	26	1.00000	0.01672
NC_007484.1-5047	Nitrosococcus_oceani	45	1.00000	0.00001
NZ_JBREXA010000008.1-90	Aliivibrio_wodanis	15	0.08901	0.00779
NZ_JBREXA010000008.1-90	Alteromonas_stellipolaris	30	0.07583	0.00895
NZ_JBREXA010000008.1-90	Vibrio_anguillarum	18	0.23418	0.00001
NZ_JBREXA010000008.1-90	Alteromonas_macleodii	26	0.06677	0.00986
NZ_JBREXA010000008.1-90	Alteromonas	32	0.06677	0.00986
NZ_JBREXA010000008.1-90	Vibrionaceae	21	0.12383	0.00529
NZ_JBREXA010000008.1-90	Alteromonas_mediterranea	28	0.07356	0.00917
NZ_JBREXA010000008.1-90	Nitrosococcus_wardiae	47	0.19442	0.00163
NZ_JBREXA010000008.1-90	Aliivibrio	17	0.07564	0.00897
NC_013960.1-38380	Nitrosococcus_oceani	45	0.21722	0.12273
NC_013960.1-38380	Nitrosococcus	51	0.25249	0.11991
NC_013960.1-38380	Nitrosococcus_wardiae	47	0.53028	0.09265
NC_013960.1-88840	Nitrosococcus_wardiae	47	1.00000	0.07160
NC_013960.1-108951	Nitrosococcus_wardiae	47	1.00000	0.08860
NC_013960.1-147465	Nitrosococcus_wardiae	47	1.00000	0.06381
NC_021291.1-1841	Spiribacter_salinus	55	1.00000	0.02374
NC_021291.1-38739	Spiribacter_salinus	55	1.00000	0.01850
NC_007484.1-2521	Nitrosococcus_oceani	45	1.00000	0.00001
NC_022664.1-95721	Spiribacter_roseus	53	1.00000	0.12766
NC_013960.1-26760	Nitrosococcus_wardiae	47	1.00000	0.10367
NC_021291.1-4326	Spiribacter_salinus	55	1.00000	0.02435
NC_013960.1-1909	Nitrosococcus_wardiae	47	1.00000	0.11738
NC_013960.1-147427	Nitrosococcus_wardiae	47	1.00000	0.13849
NZ_CP018029.1-26661	Alteromonas_mediterranea	28	1.00000	0.00001
NC_013960.1-117533	Nitrosococcus_wardiae	47	1.00000	0.06540
NZ_CP186025.1-4990	Vibrio_anguillarum	18	1.00000	0.00001
NC_020888.1-11829	Thalassolituus_oleivorans	40	1.00000	0.01814
NC_021291.1-20069	Spiribacter_salinus	55	1.00000	0.00001
NC_007484.1-16879	Nitrosococcus_oceani	45	1.00000	0.00640
NC_020888.1-5363	Thalassolituus_oleivorans	40	1.00000	0.00001
NC_013960.1-93033	Nitrosococcus_wardiae	47	1.00000	0.06540
NC_021291.1-8177	Spiribacter_salinus	55	1.00000	0.00001
NC_007484.1-779	Nitrosococcus_oceani	45	1.00000	0.00001
NC_007484.1-48377	Nitrosococcus_oceani	45	1.00000	0.01157
NZ_CP018029.1-16507	Alteromonas_mediterranea	28	1.00000	0.00001
NC_015559.1-10411	Marinomonas_posidonica	37	1.00000	0.04983
NC_007484.1-4992	Nitrosococcus_oceani	45	1.00000	0.00001
NC_013960.1-136289	Nitrosococcus_wardiae	47	1.00000	0.04927
NC_013960.1-84528	Nitrosococcus_wardiae	47	1.00000	0.06457
NC_007484.1-1359	Nitrosococcus_oceani	45	1.00000	0.00001
NC_013960.1-122260	Nitrosococcus_watsonii	49	0.31068	0.11678
NC_013960.1-122260	Nitrosococcus	51	0.25581	0.12216
NC_013960.1-122260	Nitrosococcus_wardiae	47	0.43351	0.09709
NC_015559.1-10706	Marinomonas_mediterranea	35	0.16667	0.00001
NC_015559.1-10706	Marinomonas	39	0.16667	0.00001
NC_015559.1-10706	Marinomonas_posidonica	37	0.16667	0.00001
NC_015559.1-10706	Thalassolituus_oleivorans	40	0.16667	0.00001
NC_015559.1-10706	Psychrobacter_cryohalolentis	60	0.16667	0.00001
NC_015559.1-10706	Oceanospirillaceae	43	0.16667	0.00001
