# software: krepp	version: v0.8.2	invocation :krepp place -i data/toy-index -q data/query_mixture.fq.gz -t data/reference_tree.nwk --tabular --num-threads 4
# (((Thalassolituus_oleivorans:0.04096{0},Sulfurovum_mangrovi:0.36463{1}):0.10560{2},(((Ilumatobacter_sp_AH-269-C13:0.12736{3},Ilumatobacter_coccineus:0.18559{4}):0.18819{5},(Spiribacter_roseus:0.02756{6},(Spiribacter_salinus:0.25239{7},(Candidatus_Endolissoclinum_sp:0.14462{8},(Erythrobacter_aurantius:0.14409{9},Erythrobacter_litoralis:0.07738{10}):0.06494{11}):0.10243{12}):0.03647{13}):0.06245{14}):0.15524{15},(Bacteroides_fragilis:0.50000{16},Palaeococcus_ferrophilus:0.50000{17}):0.06083{18}):0.10569{19}):0.03098{20},((Marinomonas_mediterranea:0.11388{21},(Marinomonas_posidonica:0.12629{22},((Staphylococcus_aureus:0.10455{23},(Moorella_thermoacetica:0.25831{24},Fusobacterium_nucleatum:0.14728{25}):0.07209{26}):0.12974{27},(Bacillus_subtilis:0.14246{28},(Thermus_thermophilus:0.15808{29},(Pyrodictium_occultum:0.19841{30},Mycobacterium_tuberculosis:0.20717{31}):0.04471{32}):0.02593{33}):0.12215{34}):0.07715{35}):0.04304{36}):0.09730{37},((Alteromonas_stellipolaris:0.15275{38},((Nitrosococcus_wardiae:0.08166{39},(Nitrosococcus_watsonii:0.09813{40},Nitrosococcus_oceani:-0.00904{41}):0.11275{42}):0.10015{43},(Vibrio_anguillarum:0.08961{44},(Aliivibrio_salmonicida:0.07676{45},Aliivibrio_wodanis:0.07034{46}):0.09247{47}):0.04989{48}):0.01565{49}):0.03886{50},(Alteromonas_mediterranea:0.06015{51},(Alteromonas_macleodii:0.05276{52},(Psychrobacter_cryohalolentis:0.14239{53},Allochromatium_vinosum:0.23019{54}):0.15003{55}):0.01706{56}):0.02411{57}):0.05419{58}):0.02465{59}){60};
SEQ_ID	DISTAL_NODE	EDGE_NUM	LWR	DIST
NC_007484.1-30296	Nitrosococcus_oceani	41	1.00000	0.00009
NC_022664.1-23754	Spiribacter_roseus	6	0.66974	0.08487
NC_022664.1-23754	NA	14	0.33026	0.10892
NC_007484.1-30139	Nitrosococcus_oceani	41	0.74696	0.00009
NC_007484.1-30139	NA	42	0.25304	0.00369
NC_011312.1-405	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_007484.1-42800	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP017057.1-20199	NA	12	0.13633	0.06886
NZ_CP017057.1-20199	Erythrobacter_litoralis	10	0.25770	0.04880
NZ_CP017057.1-20199	Spiribacter_roseus	6	0.10590	0.07284
NZ_CP017057.1-20199	Erythrobacter_aurantius	9	0.10463	0.07302
NZ_CP017057.1-20199	NA	11	0.21964	0.05845
NZ_CP017057.1-20199	NA	14	0.09173	0.07489
NZ_CP017057.1-20199	NA	13	0.08406	0.07608
NC_020888.1-6373	Thalassolituus_oleivorans	0	1.00000	0.09445
NC_013960.1-75522	Nitrosococcus_wardiae	39	1.00000	0.01500
NC_020888.1-9487	Thalassolituus_oleivorans	0	1.00000	0.03016
NC_019940.1-11058	NA	55	0.13554	0.14042
NC_019940.1-11058	Nitrosococcus_wardiae	39	0.24232	0.11605
NC_019940.1-11058	NA	37	0.12496	0.14272
NC_019940.1-11058	Allochromatium_vinosum	54	0.25954	0.10510
NC_019940.1-11058	Marinomonas_mediterranea	21	0.23764	0.11755
NC_022664.1-2166	Spiribacter_salinus	7	1.00000	0.12858
NC_013960.1-98724	Nitrosococcus_wardiae	39	1.00000	0.02333
NC_021291.1-3289	Spiribacter_salinus	7	1.00000	0.01143
NC_013960.1-123219	Nitrosococcus_wardiae	39	1.00000	0.03793
NZ_CP186025.1-25325	Vibrio_anguillarum	44	1.00000	0.00525
NC_013960.1-164274	Nitrosococcus_wardiae	39	1.00000	0.08475
NC_021291.1-41103	Spiribacter_salinus	7	1.00000	0.03163
NC_021291.1-3391	Spiribacter_salinus	7	1.00000	0.01612
NC_011312.1-10636	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_013960.1-168202	Nitrosococcus_wardiae	39	1.00000	0.04581
NC_013960.1-169657	Nitrosococcus_wardiae	39	1.00000	0.05663
NC_020888.1-8216	Thalassolituus_oleivorans	0	1.00000	0.00514
NZ_CP186026.1-4308	Vibrio_anguillarum	44	1.00000	0.00928
NC_022664.1-549	Spiribacter_roseus	6	1.00000	0.03904
NC_011312.1-132	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_013960.1-50514	Nitrosococcus_wardiae	39	1.00000	0.02575
NC_013960.1-106091	Nitrosococcus_wardiae	39	1.00000	0.04171
NC_011313.1-1739	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_020888.1-8746	NA	2	0.29944	0.10899
NC_020888.1-8746	Thalassolituus_oleivorans	0	0.70056	0.07828
NZ_CP018029.1-29099	Alteromonas_mediterranea	51	1.00000	0.01929
NZ_CP018029.1-18115	Alteromonas_mediterranea	51	1.00000	0.00009
NC_013960.1-18366	Nitrosococcus_wardiae	39	0.25613	0.10722
NC_013960.1-18366	Nitrosococcus_oceani	41	0.25729	0.10475
NC_013960.1-18366	NA	49	0.10865	0.14121
NC_013960.1-18366	NA	43	0.23656	0.11557
NC_013960.1-18366	NA	42	0.14137	0.13477
NC_013960.1-138420	Nitrosococcus_wardiae	39	1.00000	0.03541
NC_013960.1-140000	Nitrosococcus_wardiae	39	1.00000	0.10292
NC_011313.1-1463	Aliivibrio_salmonicida	45	1.00000	0.00997
NZ_CP142840.1-10926	Alteromonas_macleodii	52	1.00000	0.00009
NZ_CP018029.1-27134	Alteromonas_mediterranea	51	1.00000	0.00296
NC_013960.1-39628	Nitrosococcus_wardiae	39	0.79151	0.03676
NC_013960.1-39628	NA	43	0.20849	0.06577
NC_013960.1-131530	Nitrosococcus_wardiae	39	0.60957	0.09268
NC_013960.1-131530	NA	43	0.39043	0.11347
NC_013960.1-167273	Nitrosococcus_wardiae	39	1.00000	0.10331
NC_011312.1-12808	Aliivibrio_salmonicida	45	1.00000	0.00009
NZ_CP186025.1-11430	Vibrio_anguillarum	44	1.00000	0.04240
NC_020888.1-4042	Thalassolituus_oleivorans	0	1.00000	0.00855
NZ_CP018029.1-17495	Alteromonas_mediterranea	51	1.00000	0.00926
NC_022664.1-25465	Spiribacter_roseus	6	0.65487	0.10389
NC_022664.1-25465	NA	14	0.34513	0.13900
NZ_CP186025.1-1372	Vibrio_anguillarum	44	1.00000	0.00009
NC_007484.1-46847	Nitrosococcus_oceani	41	0.50000	0.00009
NC_007484.1-46847	NA	42	0.50000	0.00009
NC_013960.1-148309	Nitrosococcus_wardiae	39	0.34017	0.11736
NC_013960.1-148309	NA	43	0.31962	0.12922
NC_013960.1-148309	Nitrosococcus_watsonii	40	0.34021	0.11677
NC_011312.1-12451	Aliivibrio_salmonicida	45	1.00000	0.01347
NC_013960.1-137952	Nitrosococcus_wardiae	39	1.00000	0.08742
NC_022664.1-81666	Spiribacter_roseus	6	1.00000	0.13116
NC_021291.1-15048	Spiribacter_salinus	7	1.00000	0.01372
NC_011313.1-235	Aliivibrio_salmonicida	45	1.00000	0.00009
NZ_CP186025.1-6768	Vibrio_anguillarum	44	1.00000	0.02868
NC_021291.1-14098	Spiribacter_salinus	7	1.00000	0.01605
NC_021291.1-6703	Spiribacter_roseus	6	0.59592	0.11493
NC_021291.1-6703	NA	14	0.40408	0.13736
NC_022664.1-153656	Spiribacter_roseus	6	0.59896	0.10389
NC_022664.1-153656	NA	14	0.40104	0.13129
NZ_CP142840.1-3317	Alteromonas_macleodii	52	1.00000	0.00009
NC_013960.1-99664	Nitrosococcus_wardiae	39	1.00000	0.11605
NC_021291.1-479	Spiribacter_salinus	7	1.00000	0.03754
NZ_CP006019.1-52112	Palaeococcus_ferrophilus	17	1.00000	0.11341
NC_013960.1-146827	Nitrosococcus_wardiae	39	0.66545	0.09713
NC_013960.1-146827	NA	43	0.33455	0.12594
NC_007484.1-42209	Nitrosococcus_oceani	41	0.50000	0.00009
NC_007484.1-42209	NA	42	0.50000	0.00009
NC_007484.1-42032	Nitrosococcus_oceani	41	1.00000	0.01628
NZ_CP186025.1-25241	Vibrio_anguillarum	44	1.00000	0.02288
NC_022664.1-93630	Spiribacter_roseus	6	1.00000	0.02839
NC_007484.1-28149	Nitrosococcus_oceani	41	1.00000	0.00009
NC_013960.1-113917	Nitrosococcus_wardiae	39	1.00000	0.09101
NC_022664.1-143842	Spiribacter_roseus	6	0.65927	0.07052
NC_022664.1-143842	NA	14	0.34073	0.09265
NC_022664.1-93111	Spiribacter_roseus	6	1.00000	0.11633
NC_007484.1-40433	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP018029.1-29051	Alteromonas_mediterranea	51	0.37658	0.01609
NZ_CP018029.1-29051	Alteromonas_macleodii	52	0.33367	0.02001
NZ_CP018029.1-29051	NA	57	0.28976	0.02202
NC_022664.1-68437	Spiribacter_salinus	7	0.68348	0.09565
NC_022664.1-68437	NA	13	0.31652	0.13362
NC_021291.1-15746	Spiribacter_salinus	7	0.32215	0.07252
NC_021291.1-15746	Spiribacter_roseus	6	0.32057	0.07463
NC_021291.1-15746	NA	14	0.23674	0.09013
NC_021291.1-15746	NA	13	0.12054	0.10517
NZ_JBREXA010000002.1-10131	NA	47	0.50000	0.00009
NZ_JBREXA010000002.1-10131	Aliivibrio_wodanis	46	0.50000	0.00009
NC_013960.1-148665	Nitrosococcus_wardiae	39	1.00000	0.08742
NC_022664.1-43929	Spiribacter_roseus	6	0.57800	0.10305
NC_022664.1-43929	NA	14	0.42200	0.12096
NC_021291.1-10002	Spiribacter_salinus	7	1.00000	0.04752
NC_007484.1-34496	Nitrosococcus_oceani	41	1.00000	0.00009
NC_013960.1-4580	Nitrosococcus_wardiae	39	0.27373	0.12742
NC_013960.1-4580	Nitrosococcus_oceani	41	0.25704	0.14022
NC_013960.1-4580	NA	43	0.25630	0.14051
NC_013960.1-4580	NA	42	0.21293	0.15361
NC_011312.1-14520	NA	47	0.33333	0.00009
NC_011312.1-14520	Aliivibrio_wodanis	46	0.33333	0.00009
NC_011312.1-14520	Aliivibrio_salmonicida	45	0.33333	0.00009
NZ_CP142840.1-13081	Alteromonas_macleodii	52	1.00000	0.00009
NZ_CP142840.1-11915	Alteromonas_macleodii	52	1.00000	0.00009
NC_013960.1-150132	Nitrosococcus_wardiae	39	1.00000	0.12971
NC_021291.1-47926	Spiribacter_salinus	7	1.00000	0.03079
NC_007484.1-50127	Nitrosococcus_oceani	41	1.00000	0.00009
NC_020888.1-10334	Thalassolituus_oleivorans	0	1.00000	0.03618
NC_013960.1-90996	Nitrosococcus_wardiae	39	1.00000	0.12742
NC_021291.1-26706	Spiribacter_salinus	7	1.00000	0.04657
NC_021291.1-72	Spiribacter_salinus	7	1.00000	0.02561
NZ_CP186026.1-1364	Vibrio_anguillarum	44	1.00000	0.03166
NZ_JBREXA010000003.1-171	Aliivibrio_wodanis	46	1.00000	0.00625
NZ_JBREXA010000001.1-1983	Aliivibrio_wodanis	46	1.00000	0.00702
NC_021291.1-15173	Spiribacter_salinus	7	1.00000	0.01802
NC_015559.1-839	Marinomonas_posidonica	22	1.00000	0.13162
NZ_CP186025.1-29751	Vibrio_anguillarum	44	1.00000	0.00009
NC_021291.1-10667	Spiribacter_salinus	7	0.72180	0.05197
NC_021291.1-10667	NA	13	0.27820	0.07252
NC_021291.1-6992	Spiribacter_salinus	7	1.00000	0.01334
NZ_AP043870.1-15419	Psychrobacter_cryohalolentis	53	1.00000	0.10463
NC_020888.1-12614	Thalassolituus_oleivorans	0	1.00000	0.03574
NC_013960.1-23794	Nitrosococcus_wardiae	39	0.75041	0.04951
NC_013960.1-23794	NA	43	0.24959	0.07287
NZ_JBREXA010000001.1-3242	Aliivibrio_wodanis	46	1.00000	0.01326
NC_019566.1-34657	NA	12	0.25071	0.04956
NC_019566.1-34657	Erythrobacter_litoralis	10	0.11656	0.06390
NC_019566.1-34657	Candidatus_Endolissoclinum_sp	8	0.41420	0.02702
NC_019566.1-34657	Erythrobacter_aurantius	9	0.10926	0.06491
NC_019566.1-34657	NA	11	0.10926	0.06491
NZ_JBREXA010000003.1-245	Aliivibrio_wodanis	46	1.00000	0.03702
NC_013960.1-119759	Nitrosococcus_wardiae	39	1.00000	0.05251
NC_021291.1-34096	Spiribacter_salinus	7	1.00000	0.03865
NC_013960.1-121910	Nitrosococcus_wardiae	39	1.00000	0.08476
NZ_CP186026.1-12067	Vibrio_anguillarum	44	1.00000	0.00009
NC_007484.1-29207	Nitrosococcus_oceani	41	1.00000	0.00009
NC_021291.1-42317	Spiribacter_salinus	7	1.00000	0.01852
NZ_CP186025.1-31340	Vibrio_anguillarum	44	1.00000	0.01614
NC_007484.1-47944	Nitrosococcus_oceani	41	1.00000	0.00009
NC_013960.1-148373	Nitrosococcus_wardiae	39	1.00000	0.10308
NC_013960.1-39381	Nitrosococcus_wardiae	39	1.00000	0.02947
NC_013960.1-117680	Nitrosococcus_wardiae	39	1.00000	0.12971
NZ_JBREXA010000006.1-76	NA	47	0.12540	0.00009
NZ_JBREXA010000006.1-76	Aliivibrio_wodanis	46	0.12540	0.00009
NZ_JBREXA010000006.1-76	Aliivibrio_salmonicida	45	0.12540	0.00009
NZ_JBREXA010000006.1-76	Spiribacter_roseus	6	0.05221	0.00726
NZ_JBREXA010000006.1-76	Alteromonas_mediterranea	51	0.12540	0.00009
NZ_JBREXA010000006.1-76	NA	50	0.04238	0.00881
NZ_JBREXA010000006.1-76	Alteromonas_stellipolaris	38	0.12540	0.00009
NZ_JBREXA010000006.1-76	NA	48	0.04071	0.00910
NZ_JBREXA010000006.1-76	Alteromonas_macleodii	52	0.12540	0.00009
NZ_JBREXA010000006.1-76	Marinomonas_mediterranea	21	0.05081	0.00747
NZ_JBREXA010000006.1-76	Thalassolituus_oleivorans	0	0.06148	0.00602
NC_021291.1-8072	Spiribacter_salinus	7	1.00000	0.01123
NZ_CP186025.1-7363	Vibrio_anguillarum	44	1.00000	0.00458
NC_013960.1-9718	Nitrosococcus_wardiae	39	0.42620	0.09445
NC_013960.1-9718	Nitrosococcus_oceani	41	0.27446	0.12269
NC_013960.1-9718	NA	43	0.29933	0.11961
NZ_JBREXA010000008.1-11	NA	47	0.26971	0.02078
NZ_JBREXA010000008.1-11	Aliivibrio_wodanis	46	0.26667	0.02172
NZ_JBREXA010000008.1-11	Aliivibrio_salmonicida	45	0.27117	0.01956
NZ_JBREXA010000008.1-11	NA	48	0.19246	0.03005
NC_013960.1-17932	Nitrosococcus_wardiae	39	0.72872	0.06503
NC_013960.1-17932	NA	43	0.27128	0.09432
NC_020888.1-11085	Thalassolituus_oleivorans	0	1.00000	0.02280
NC_022664.1-7783	Spiribacter_roseus	6	1.00000	0.06407
NZ_CP018029.1-21573	Alteromonas_mediterranea	51	1.00000	0.00009
NC_013960.1-168190	Nitrosococcus_wardiae	39	0.78054	0.00009
NC_013960.1-168190	NA	43	0.21946	0.00463
NC_007484.1-15246	Nitrosococcus_oceani	41	1.00000	0.00009
NC_007484.1-33051	Nitrosococcus_oceani	41	1.00000	0.00009
NC_022664.1-16878	Spiribacter_roseus	6	0.59500	0.12073
NC_022664.1-16878	NA	14	0.40500	0.14336
NZ_CP142840.1-15152	Alteromonas_macleodii	52	1.00000	0.00009
NZ_JBREXA010000002.1-9924	Aliivibrio_wodanis	46	1.00000	0.02150
NZ_CP018029.1-22967	Alteromonas_mediterranea	51	1.00000	0.02027
NC_013960.1-154645	Nitrosococcus_wardiae	39	1.00000	0.03097
NC_021291.1-15750	Spiribacter_salinus	7	1.00000	0.03142
NZ_JBREXA010000002.1-11349	Aliivibrio_wodanis	46	1.00000	0.07275
NC_022664.1-78349	Spiribacter_roseus	6	1.00000	0.07845
NC_021291.1-50229	Spiribacter_salinus	7	1.00000	0.01143
NC_021291.1-37329	Spiribacter_salinus	7	1.00000	0.02163
NZ_CP186025.1-30752	Vibrio_anguillarum	44	1.00000	0.00009
NC_013960.1-75961	Nitrosococcus_wardiae	39	1.00000	0.04176
NZ_CP018029.1-25207	Alteromonas_mediterranea	51	1.00000	0.03158
NC_021291.1-46369	Spiribacter_salinus	7	0.50000	0.00009
NC_021291.1-46369	NA	13	0.50000	0.00009
NC_022664.1-149747	Spiribacter_roseus	6	1.00000	0.13822
NC_011312.1-722	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_022664.1-131322	Spiribacter_roseus	6	1.00000	0.03075
NC_007484.1-33683	Nitrosococcus_oceani	41	1.00000	0.00009
NC_013960.1-148353	Nitrosococcus_wardiae	39	1.00000	0.09168
NC_020888.1-7879	Thalassolituus_oleivorans	0	1.00000	0.00009
NC_013960.1-85640	Nitrosococcus_wardiae	39	1.00000	0.04927
NC_022664.1-68756	Spiribacter_roseus	6	1.00000	0.13869
NZ_CP186025.1-682	Vibrio_anguillarum	44	1.00000	0.00578
NC_013960.1-59048	Nitrosococcus_wardiae	39	0.76678	0.05707
NC_013960.1-59048	NA	43	0.23322	0.09213
NC_022664.1-20233	Spiribacter_roseus	6	1.00000	0.11633
NC_013960.1-22428	Nitrosococcus_wardiae	39	1.00000	0.13103
NC_022664.1-49550	Spiribacter_roseus	6	0.64554	0.09725
NC_022664.1-49550	NA	14	0.35446	0.12407
NC_007484.1-21272	Nitrosococcus_oceani	41	0.50000	0.00009
NC_007484.1-21272	NA	42	0.50000	0.00009
NC_013960.1-153174	Nitrosococcus_wardiae	39	1.00000	0.07161
NC_007484.1-11098	Nitrosococcus_oceani	41	1.00000	0.01124
NC_013960.1-63263	Nitrosococcus_wardiae	39	1.00000	0.03063
NC_013960.1-83340	Nitrosococcus_wardiae	39	1.00000	0.06947
NC_011312.1-11604	NA	47	0.50000	0.00009
NC_011312.1-11604	Aliivibrio_salmonicida	45	0.50000	0.00009
NC_013960.1-74760	Nitrosococcus_wardiae	39	1.00000	0.07039
NC_021291.1-16534	Spiribacter_salinus	7	1.00000	0.00009
NC_021291.1-19513	Spiribacter_salinus	7	1.00000	0.00621
NC_021291.1-43130	Spiribacter_salinus	7	0.73282	0.01617
NC_021291.1-43130	NA	13	0.26718	0.02751
NC_021291.1-15464	Spiribacter_salinus	7	1.00000	0.00696
NC_013960.1-112056	NA	42	0.28967	0.11677
NC_013960.1-112056	Nitrosococcus_watsonii	40	0.71033	0.08144
NC_021291.1-22548	Spiribacter_salinus	7	1.00000	0.00774
NC_013960.1-101058	Nitrosococcus_wardiae	39	1.00000	0.05895
NC_011314.1-95	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_007484.1-13879	Nitrosococcus_oceani	41	1.00000	0.00009
NC_011313.1-228	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_007484.1-16859	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP018029.1-10396	Alteromonas_mediterranea	51	1.00000	0.01849
NC_013960.1-37934	Nitrosococcus_wardiae	39	1.00000	0.09781
NC_020888.1-9446	Thalassolituus_oleivorans	0	1.00000	0.01137
NC_013960.1-89017	Nitrosococcus_wardiae	39	1.00000	0.13103
NZ_JBREXA010000001.1-1558	Aliivibrio_wodanis	46	1.00000	0.01603
NZ_CP186026.1-12696	Vibrio_anguillarum	44	1.00000	0.00009
NC_013960.1-88345	Nitrosococcus_wardiae	39	0.60026	0.05885
NC_013960.1-88345	NA	43	0.39974	0.07238
NC_021291.1-10786	Spiribacter_salinus	7	1.00000	0.00009
NZ_CP186026.1-4190	Vibrio_anguillarum	44	1.00000	0.01144
NC_013960.1-75189	Nitrosococcus_wardiae	39	0.43572	0.04171
NC_013960.1-75189	Nitrosococcus_oceani	41	0.24445	0.05879
NC_013960.1-75189	NA	43	0.31982	0.05395
NC_013960.1-103181	Nitrosococcus_wardiae	39	0.63871	0.08080
NC_013960.1-103181	NA	43	0.36129	0.10856
NC_007484.1-11215	Nitrosococcus_oceani	41	1.00000	0.00009
NC_021291.1-2278	Spiribacter_salinus	7	1.00000	0.00009
NZ_CP018029.1-21096	Alteromonas_mediterranea	51	1.00000	0.00869
NC_013960.1-55667	Nitrosococcus_wardiae	39	0.62617	0.09713
NC_013960.1-55667	NA	43	0.37383	0.12186
NZ_CP186025.1-10715	Vibrio_anguillarum	44	1.00000	0.01459
NZ_CP018029.1-7475	Alteromonas_mediterranea	51	1.00000	0.02555
NZ_CP186025.1-14074	Vibrio_anguillarum	44	1.00000	0.02034
NC_013960.1-102090	Nitrosococcus_wardiae	39	1.00000	0.11480
NC_021291.1-18819	Spiribacter_salinus	7	1.00000	0.00457
NZ_CP186025.1-3521	Vibrio_anguillarum	44	1.00000	0.01614
NZ_CP186026.1-1827	Vibrio_anguillarum	44	1.00000	0.03121
NZ_CP186025.1-20318	Vibrio_anguillarum	44	1.00000	0.00009
NZ_CP018029.1-28513	Alteromonas_mediterranea	51	1.00000	0.00741
NC_022664.1-46788	Spiribacter_roseus	6	1.00000	0.09282
NC_022664.1-58155	Spiribacter_roseus	6	1.00000	0.00202
NZ_CP018029.1-21415	Alteromonas_mediterranea	51	0.50000	0.00009
NZ_CP018029.1-21415	NA	57	0.50000	0.00009
NC_013960.1-100428	Nitrosococcus_wardiae	39	1.00000	0.06118
NC_013960.1-88033	Nitrosococcus_wardiae	39	1.00000	0.03618
NC_013960.1-15737	Nitrosococcus_wardiae	39	1.00000	0.07268
NC_013960.1-145727	Nitrosococcus_wardiae	39	1.00000	0.04951
NC_013960.1-77464	Nitrosococcus_wardiae	39	0.67230	0.08475
NC_013960.1-77464	NA	43	0.32770	0.10900
NC_021291.1-32556	Spiribacter_salinus	7	1.00000	0.03592
NC_013960.1-90505	Nitrosococcus_wardiae	39	1.00000	0.01930
NC_013960.1-113410	Nitrosococcus_wardiae	39	0.42651	0.07828
NC_013960.1-113410	Nitrosococcus_oceani	41	0.27852	0.09955
NC_013960.1-113410	NA	43	0.29498	0.09799
NC_020888.1-8535	Thalassolituus_oleivorans	0	1.00000	0.00009
NZ_CP018029.1-1351	Alteromonas_mediterranea	51	1.00000	0.01137
NC_021291.1-27484	Spiribacter_salinus	7	1.00000	0.02530
NC_007484.1-6784	Nitrosococcus_oceani	41	1.00000	0.00009
NC_020888.1-334	Thalassolituus_oleivorans	0	1.00000	0.08079
NC_022664.1-23745	Spiribacter_roseus	6	1.00000	0.00920
NC_013960.1-136630	Nitrosococcus_wardiae	39	1.00000	0.07039
NC_013960.1-79052	Nitrosococcus_wardiae	39	1.00000	0.11605
NC_007484.1-21954	Nitrosococcus_oceani	41	1.00000	0.00702
NC_007484.1-52134	Nitrosococcus_oceani	41	1.00000	0.00009
NC_020888.1-15444	Thalassolituus_oleivorans	0	1.00000	0.02280
NC_007484.1-19361	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP186026.1-5517	Vibrio_anguillarum	44	1.00000	0.00965
NC_013960.1-66127	Nitrosococcus_wardiae	39	1.00000	0.13846
NC_007484.1-27939	Nitrosococcus_oceani	41	1.00000	0.00009
NC_007484.1-45991	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP018029.1-7209	Alteromonas_mediterranea	51	1.00000	0.01601
NC_021291.1-37127	Spiribacter_salinus	7	1.00000	0.02906
NZ_CP186026.1-98	Vibrio_anguillarum	44	1.00000	0.00009
NC_013960.1-144791	Nitrosococcus_wardiae	39	1.00000	0.09610
NZ_CP018029.1-8067	Alteromonas_mediterranea	51	1.00000	0.02372
NZ_JBREXA010000002.1-6648	Aliivibrio_wodanis	46	1.00000	0.00702
NC_013960.1-12685	Nitrosococcus_wardiae	39	0.66370	0.08861
NC_013960.1-12685	NA	43	0.33630	0.11961
NC_007484.1-32892	Nitrosococcus_oceani	41	0.77290	0.00461
NC_007484.1-32892	NA	42	0.22710	0.03497
NC_007484.1-40947	Nitrosococcus_oceani	41	1.00000	0.00009
NC_021291.1-42308	Spiribacter_salinus	7	1.00000	0.00363
NZ_AP043870.1-12257	Psychrobacter_cryohalolentis	53	1.00000	0.10534
NC_007484.1-26992	Nitrosococcus_oceani	41	1.00000	0.00009
NC_021291.1-29177	Spiribacter_salinus	7	1.00000	0.06420
NZ_CP186025.1-11065	Vibrio_anguillarum	44	1.00000	0.00009
NC_013960.1-81484	Nitrosococcus_wardiae	39	0.66216	0.07653
NC_013960.1-81484	NA	43	0.33784	0.10119
NC_013960.1-63856	Nitrosococcus_wardiae	39	1.00000	0.09713
NC_020888.1-7101	Thalassolituus_oleivorans	0	1.00000	0.04330
NC_007484.1-21494	Nitrosococcus_oceani	41	1.00000	0.00009
NC_015559.1-12843	Marinomonas_posidonica	22	1.00000	0.10451
NC_007484.1-7305	Nitrosococcus_oceani	41	1.00000	0.01043
NC_007484.1-12453	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP018029.1-24890	Alteromonas_mediterranea	51	1.00000	0.00009
NC_013960.1-41929	Nitrosococcus_wardiae	39	0.64567	0.08934
NC_013960.1-41929	NA	43	0.35433	0.11173
NC_013960.1-128794	Nitrosococcus_wardiae	39	0.26158	0.12742
NC_013960.1-128794	NA	43	0.25133	0.13757
NC_013960.1-128794	NA	42	0.22556	0.14731
NC_013960.1-128794	Nitrosococcus_watsonii	40	0.26153	0.12807
NC_013960.1-54383	Nitrosococcus_wardiae	39	0.54483	0.12121
NC_013960.1-54383	NA	43	0.45517	0.13996
NZ_CP018029.1-9486	Alteromonas_mediterranea	51	1.00000	0.00926
NZ_JBREXA010000001.1-6575	Aliivibrio_wodanis	46	1.00000	0.00009
NZ_CP018029.1-12119	Alteromonas_mediterranea	51	1.00000	0.02118
NC_007484.1-42576	Nitrosococcus_oceani	41	1.00000	0.00009
NC_013960.1-145930	Nitrosococcus_wardiae	39	1.00000	0.13846
NC_020888.1-14995	Thalassolituus_oleivorans	0	1.00000	0.01114
NC_013960.1-48331	Nitrosococcus_wardiae	39	1.00000	0.09479
NC_007484.1-19465	Nitrosococcus_oceani	41	0.77642	0.00009
NC_007484.1-19465	NA	42	0.22358	0.00693
NC_007484.1-11547	Nitrosococcus_oceani	41	1.00000	0.00009
NC_013960.1-50134	Nitrosococcus_wardiae	39	1.00000	0.07828
NC_011312.1-15219	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_013960.1-80	Nitrosococcus_wardiae	39	0.20896	0.05707
NC_013960.1-80	Nitrosococcus_oceani	41	0.19336	0.06536
NC_013960.1-80	NA	43	0.20484	0.06121
NC_013960.1-80	NA	42	0.19336	0.06536
NC_013960.1-80	Nitrosococcus_watsonii	40	0.19948	0.06344
NC_022664.1-66912	Spiribacter_roseus	6	0.62163	0.10324
NC_022664.1-66912	NA	14	0.37837	0.12792
NZ_CP186025.1-19702	Vibrio_anguillarum	44	1.00000	0.02679
NC_007484.1-4193	Nitrosococcus_oceani	41	1.00000	0.00009
NC_011312.1-10670	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_011312.1-3597	Aliivibrio_salmonicida	45	1.00000	0.00009
NZ_JBREXA010000002.1-908	Aliivibrio_wodanis	46	1.00000	0.04426
NC_021291.1-19850	Spiribacter_salinus	7	1.00000	0.01592
NC_013960.1-167680	Nitrosococcus_wardiae	39	1.00000	0.11605
NC_007484.1-19852	Nitrosococcus_oceani	41	1.00000	0.01265
NC_021291.1-47652	Spiribacter_salinus	7	1.00000	0.04407
NC_020888.1-11734	Thalassolituus_oleivorans	0	1.00000	0.01302
NC_011312.1-11961	Aliivibrio_salmonicida	45	1.00000	0.00009
NZ_CP186025.1-27508	Vibrio_anguillarum	44	1.00000	0.01337
NC_013960.1-132721	Nitrosococcus_wardiae	39	0.70969	0.07828
NC_013960.1-132721	NA	43	0.29031	0.10983
NC_013960.1-119478	Nitrosococcus_wardiae	39	1.00000	0.06537
NC_013960.1-77040	Nitrosococcus_wardiae	39	1.00000	0.09168
